x_EA,Cl_Paper,Cl_Organic,Cl_PVC,Cl_Plastic,Cl_A,Cl_B,Cl_C,Cl_D
0.38251912595629783,0.0,0.0,0.09199072125016707,0.011503574559260635,0.0036158080228743993,0.0,0.0057517872796303176,0.0057517872796303176
0.38255662783139155,0.0,0.0,0.09234754720718075,0.011548196168325137,0.0036298335043643336,0.0,0.0057740980841625685,0.0057740980841625685
0.3825941297064853,0.0,0.0,0.09270543487099325,0.01159295054538139,0.003643900717540996,0.0,0.005796475272690695,0.005796475272690695
0.3826316315815791,0.0,0.0,0.09306438587540743,0.01163783789473884,0.00365800972662301,0.0,0.00581891894736942,0.00581891894736942
0.38266913345667286,0.0,0.0,0.0934244018496458,0.011682858420134149,0.0036721605956489623,0.0,0.005841429210067074,0.005841429210067074
0.3827066353317666,0.0,0.0,0.09378548441831054,0.011728012324726202,0.0036863533884758334,0.0,0.005864006162363101,0.005864006162363101
0.38274413720686035,0.0,0.0,0.09414763520134778,0.011773299811091638,0.0037005881687775903,0.0,0.005886649905545819,0.005886649905545819
0.3827816390819541,0.0,0.0,0.09451085581400474,0.011818721081219489,0.0037148650000435046,0.0,0.005909360540609744,0.005909360540609744
0.38281914095704783,0.0,0.0,0.09487514786679324,0.01186427633650662,0.0037291839455767173,0.0,0.00593213816825331,0.00593213816825331
0.3828566428321416,0.0,0.0,0.09524051296545284,0.011909965777753115,0.003743545068492788,0.0,0.005954982888876558,0.005954982888876558
0.3828941447072354,0.0,0.0,0.09560695271090792,0.011955789605156919,0.0037579484317180126,0.0,0.0059778948025784595,0.0059778948025784595
0.38293164658232914,0.0,0.0,0.09597446869923162,0.012001748018309314,0.0037723940979880006,0.0,0.006000874009154657,0.006000874009154657
0.38296914845742286,0.0,0.0,0.0963430625216057,0.012047841216189913,0.003786882129846102,0.0,0.006023920608094957,0.006023920608094957
0.38300665033251663,0.0,0.0,0.096712735764284,0.012094069397162089,0.0038014125896419677,0.0,0.006047034698581044,0.006047034698581044
0.3830441522076104,0.0,0.0,0.09708349000854964,0.012140432758967607,0.0038159855395298674,0.0,0.0060702163794838036,0.0060702163794838036
0.3830816540827041,0.0,0.0,0.09745532683067767,0.012186931498721977,0.0038306010414672236,0.0,0.006093465749360988,0.006093465749360988
0.3831191559577979,0.0,0.0,0.09782824780189837,0.012233565812909849,0.003845259157213169,0.0,0.0061167829064549244,0.0061167829064549244
0.38315665783289166,0.0,0.0,0.09820225448835362,0.01228033589737956,0.003859959948326828,0.0,0.00614016794868978,0.00614016794868978
0.3831941597079854,0.0,0.0,0.09857734845106099,0.012327241947338646,0.00387470347616591,0.0,0.006163620973669323,0.006163620973669323
0.38323166158307914,0.0,0.0,0.09895353124587218,0.012374284157348644,0.0038894898018850717,0.0,0.006187142078674322,0.006187142078674322
0.3832691634581729,0.0,0.0,0.09933080442343763,0.012421462721320664,0.0039043189864345295,0.0,0.006210731360660332,0.006210731360660332
0.3833066653332667,0.0,0.0,0.09970916952916195,0.01246877783250982,0.0039191910905583055,0.0,0.00623438891625491,0.00623438891625491
0.3833441672083604,0.0,0.0,0.10008862810316731,0.012516229683510646,0.0039341061747927885,0.0,0.006258114841755323,0.006258114841755323
0.38338166908345417,0.0,0.0,0.10046918168025597,0.012563818466252413,0.003949064299465261,0.0,0.006281909233126206,0.006281909233126206
0.38341917095854794,0.0,0.0,0.10085083178986626,0.01261154437199363,0.003964065524692173,0.0,0.006305772185996815,0.006305772185996815
0.3834566728336417,0.0,0.0,0.10123357995603625,0.012659407591317489,0.003979109910377706,0.0,0.0063297037956587445,0.0063297037956587445
0.3834941747087354,0.0,0.0,0.10161742769736268,0.01270740831412674,0.003994197516212167,0.0,0.00635370415706337,0.00635370415706337
0.3835316765838292,0.0,0.0,0.10200237652696409,0.012755546729639076,0.004009328401670536,0.0,0.006377773364819538,0.006377773364819538
0.38356917845892297,0.0,0.0,0.10238842795243684,0.01280382302638163,0.004024502626010731,0.0,0.006401911513190815,0.006401911513190815
0.3836066803340167,0.0,0.0,0.10277558347581787,0.012852237392186324,0.004039720248272158,0.0,0.006426118696093162,0.006426118696093162
0.38364418220911045,0.0,0.0,0.10316384459354695,0.012900790014185147,0.004054981327274216,0.0,0.006450395007092573,0.006450395007092573
0.3836816840842042,0.0,0.0,0.10355321279642238,0.012949481078804607,0.004070285921614555,0.0,0.006474740539402304,0.006474740539402304
0.383719185959298,0.0,0.0,0.1039436895695645,0.012998310771761187,0.0040856340896676556,0.0,0.0064991553858805935,0.0064991553858805935
0.3837566878343917,0.0,0.0,0.10433527639237407,0.013047279278056116,0.004101025889583173,0.0,0.006523639639028058,0.006523639639028058
0.3837941897094855,0.0,0.0,0.10472797473849549,0.013096386781970788,0.004116461379284508,0.0,0.006548193390985394,0.006548193390985394
0.38383169158457925,0.0,0.0,0.10512178607577247,0.013145633467061211,0.004131940616467056,0.0,0.006572816733530606,0.006572816733530606
0.38386919345967296,0.0,0.0,0.1055167118662101,0.013195019516153267,0.004147463658596719,0.0,0.006597509758076633,0.006597509758076633
0.38390669533476673,0.0,0.0,0.10591275356593752,0.013244545111338034,0.004163030562908436,0.0,0.006622272555669017,0.006622272555669017
0.3839441972098605,0.0,0.0,0.10630991262516293,0.01329421043396618,0.004178641386404418,0.0,0.00664710521698309,0.00664710521698309
0.3839816990849543,0.0,0.0,0.10670819048813701,0.013344015664643365,0.004194296185852708,0.0,0.006672007832321683,0.006672007832321683
0.384019200960048,0.0,0.0,0.10710758859311094,0.013393960983225012,0.004209995017785532,0.0,0.006696980491612506,0.006696980491612506
0.38405670283514176,0.0,0.0,0.10750810837229971,0.013444046568811702,0.0042257379384978535,0.0,0.006722023284405851,0.006722023284405851
